# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.533586273193359375e+02 6.161292266845703125e+01 1.739403724670410156e+00 4.501328244805335999e-02 3.657151479274034500e-03 2.289896726608276367e+00 4.309153184294700623e-02 9.032496643066406250e+01 7.707106781005859375e+01 6.332561969757080078e-01 3.285775780677795410e-01 3.945409785956144333e-03 2.668132074177265167e-03 1.512004621326923370e-02 1.999984436035156250e+02 3.248733235523104668e-03 5.337376403808593750e+01 2.125737667083740234e+00 1.115100860595703125e+01 1.511603832244873047e+00 1.003956176757812500e+03 2.300502586364746094e+01 7.297734832763671875e+01 1.583686981201171875e+02 6.355657958984375000e+01 3.579127490520477295e-01 4.460822045803070068e-02 3.401373047381639481e-03 2.379741430282592773e+00 3.143044933676719666e-02 9.167755889892578125e+01 7.999254608154296875e+01 6.563679575920104980e-01 2.901894152164459229e-01 3.715622005984187126e-03 2.458012662827968597e-03 1.487040705978870392e-02 2.067840881347656250e+02 2.752697560936212540e-03 5.337376403808593750e+01 2.125737667083740234e+00 1.115100860595703125e+01 1.511603832244873047e+00 1.003956176757812500e+03 2.300502586364746094e+01 7.297734832763671875e+01
1.000000000000000000e+03 1.396392751485109329e-02 7.777038495987653732e-03 2.190890721976757050e-02 1.127709052525460720e-03 1.603513810550794005e-04 5.725012742914259434e-04 6.864628521725535393e-04 5.089860409498214722e-03 8.028408512473106384e-03 2.116840565577149391e-03 2.488967264071106911e-03 8.976239769253879786e-05 1.002560602501034737e-04 7.915213791420683265e-05 3.102235263213515282e-03 2.003612928092479706e-02 3.075759485363960266e-02 6.667049601674079895e-03 1.632659509778022766e-02 3.384068608283996582e-02 9.227286577224731445e-01 7.872391492128372192e-03 3.193331509828567505e-02 1.366032380610704422e-02 5.590774584561586380e-03 1.821611635386943817e-02 6.353230564855039120e-04 1.271144719794392586e-04 4.821623733732849360e-04 3.659821522887796164e-04 3.536353353410959244e-03 4.418150987476110458e-03 9.458473068661987782e-04 1.843297271989285946e-03 9.392655192641541362e-05 9.373846842208877206e-05 5.668483936460688710e-05 2.003626432269811630e-03 2.006996050477027893e-02 3.075759485363960266e-02 6.667049601674079895e-03 1.632659509778022766e-02 3.384068608283996582e-02 9.227286577224731445e-01 7.872391492128372192e-03 3.193331509828567505e-02
2.000000000000000000e+03 1.110268174670636654e-03 6.819175905548036098e-04 2.520044334232807159e-03 7.816852303221821785e-04 6.948885857127606869e-05 3.100803005509078503e-04 5.176315899007022381e-04 1.403359579853713512e-03 1.463988912291824818e-03 1.422443892806768417e-03 8.995292591862380505e-04 7.983628165675327182e-05 9.684841643320396543e-05 4.643408101401291788e-05 1.072565908543765545e-03 1.373481471091508865e-02 1.907618343830108643e-02 1.306241611018776894e-03 8.447556756436824799e-03 1.248520449735224247e-03 3.890631198883056641e-01 6.555205211043357849e-03 1.520349271595478058e-02 8.413353352807462215e-04 4.315863479860126972e-04 2.035843906924128532e-03 4.892143770121037960e-04 6.924142508069053292e-05 2.225921489298343658e-04 2.014142664847895503e-04 1.046686898916959763e-03 5.430345772765576839e-04 2.879677049349993467e-04 2.909119939431548119e-04 8.336481550941243768e-05 9.206608228851109743e-05 2.296401362400501966e-05 7.378825102932751179e-04 1.377586182206869125e-02 1.907618343830108643e-02 1.306241611018776894e-03 8.447556756436824799e-03 1.248520449735224247e-03 3.890631198883056641e-01 6.555205211043357849e-03 1.520349271595478058e-02
3.000000000000000000e+03 1.499667298048734665e-02 2.103579929098486900e-03 1.842238195240497589e-02 6.094844429753720760e-04 4.127584179514087737e-05 2.071949857054278255e-04 2.433182526146993041e-04 1.266368082724511623e-03 5.995309329591691494e-04 1.271236338652670383e-03 3.902796888723969460e-04 6.680256774416193366e-05 7.609480962855741382e-05 3.576914969016797841e-05 1.343257725238800049e-02 1.243708189576864243e-02 2.847120910882949829e-02 3.945679345633834600e-04 7.706480100750923157e-03 1.960264053195714951e-03 4.589718878269195557e-01 8.468161337077617645e-03 1.648388803005218506e-02 1.417228020727634430e-02 1.731882686726748943e-03 1.843065954744815826e-02 5.164224421605467796e-04 4.572880789055489004e-05 1.393487909808754921e-04 7.627115701325237751e-05 1.154014025814831257e-03 3.414905513636767864e-04 2.951076021417975426e-04 6.554304127348586917e-05 6.664470129180699587e-05 7.096032641129568219e-05 2.992781810462474823e-05 1.231186371296644211e-02 1.249837409704923630e-02 2.847120910882949829e-02 3.945679345633834600e-04 7.706480100750923157e-03 1.960264053195714951e-03 4.589718878269195557e-01 8.468161337077617645e-03 1.648388803005218506e-02
4.000000000000000000e+03 8.890821482054889202e-04 4.326427297201007605e-04 1.513710129074752331e-03 4.993111360818147659e-04 3.303094126749783754e-05 1.319854491157457232e-04 2.192950341850519180e-04 2.189019724028185010e-04 2.794614993035793304e-04 9.432283113710582256e-04 1.498661004006862640e-04 6.130599649623036385e-05 7.415451545966789126e-05 3.488594302325509489e-05 7.415979634970426559e-04 1.323110144585371017e-02 9.934380650520324707e-03 7.351005333475768566e-04 3.037672024220228195e-03 6.454543909057974815e-04 1.791745424270629883e-01 3.507652785629034042e-03 6.128046661615371704e-03 7.749066571705043316e-04 2.266375813633203506e-04 1.492696814239025116e-03 4.902410437352955341e-04 3.549776738509535789e-05 9.704504191176965833e-05 1.146803406300023198e-04 1.227643078891560435e-04 2.078039397019892931e-04 2.078037068713456392e-04 7.355572506639873609e-06 5.800856888527050614e-05 6.631283758906647563e-05 2.936854252766352147e-05 6.261957460083067417e-04 1.336622703820466995e-02 9.934380650520324707e-03 7.351005333475768566e-04 3.037672024220228195e-03 6.454543909057974815e-04 1.791745424270629883e-01 3.507652785629034042e-03 6.128046661615371704e-03
5.000000000000000000e+03 1.970802098512649536e-01 3.396718576550483704e-02 1.459335535764694214e-01 4.627586749847978354e-04 3.336801819386892021e-05 2.863940608222037554e-04 2.192173124058172107e-04 2.044003643095493317e-02 5.123810842633247375e-03 8.155298419296741486e-04 4.823287017643451691e-04 5.169534051674418151e-05 7.418896711897104979e-05 2.497811510693281889e-05 1.927795261144638062e-01 1.337789464741945267e-02 6.151166744530200958e-03 5.797239136882126331e-04 2.192496322095394135e-03 5.128990742377936840e-04 1.293267458677291870e-01 2.930629765614867210e-03 4.531156271696090698e-03 1.989228576421737671e-01 3.438653796911239624e-02 1.482951045036315918e-01 4.797323781531304121e-04 3.483975888229906559e-05 2.588539791759103537e-04 1.435647864127531648e-04 2.150466106832027435e-02 5.152300931513309479e-03 1.870047126431018114e-04 4.673336807172745466e-04 4.868506948696449399e-05 6.739037780789658427e-05 2.097001379297580570e-05 1.950480192899703979e-01 1.357344724237918854e-02 6.151166744530200958e-03 5.797239136882126331e-04 2.192496322095394135e-03 5.128990742377936840e-04 1.293267458677291870e-01 2.930629765614867210e-03 4.531156271696090698e-03
6.000000000000000000e+03 9.810881601879373193e-05 1.512893068138509989e-04 2.812117454595863819e-04 4.615700745489448309e-04 2.556684194132685661e-05 1.409802207490429282e-04 1.654470688663423061e-04 1.542827667435631156e-04 2.739606134127825499e-04 3.536752483341842890e-04 2.306009810126852244e-05 5.388930367189459503e-05 6.557176675414666533e-05 2.809436773532070220e-05 4.902668297290802002e-05 1.351022440940141678e-02 7.672301027923822403e-03 7.947173435240983963e-04 2.323444234207272530e-03 3.985468065366148949e-04 1.294039189815521240e-01 2.621232066303491592e-03 4.670657683163881302e-03 1.253488335350994021e-05 6.123482307884842157e-05 2.736907044891268015e-04 4.959001089446246624e-04 2.556108847784344107e-05 1.151192118413746357e-04 1.215738011524081230e-04 6.924881745362654328e-05 1.874343724921345711e-04 6.310647586360573769e-05 8.902012268663384020e-06 5.147933916305191815e-05 5.753998993895947933e-05 2.513245635782368481e-05 4.106660708202980459e-05 1.373990904539823532e-02 7.672301027923822403e-03 7.947173435240983963e-04 2.323444234207272530e-03 3.985468065366148949e-04 1.294039189815521240e-01 2.621232066303491592e-03 4.670657683163881302e-03
7.000000000000000000e+03 7.841928745619952679e-04 1.574003399582579732e-04 1.307712774723768234e-02 4.768360522575676441e-04 2.224831769126467407e-05 2.046021400019526482e-04 1.591267064213752747e-04 1.006296515697613358e-04 3.237317549064755440e-03 2.643068728502839804e-04 1.126463757827877998e-04 5.461643013404682279e-05 6.647325790254399180e-05 2.610345291031990200e-05 5.684561911039054394e-04 1.371834333986043930e-02 4.069973248988389969e-03 1.839184435084462166e-03 1.476459903642535210e-03 3.802274586632847786e-04 8.481529355049133301e-02 1.724417088553309441e-03 3.101739333942532539e-03 7.952182786539196968e-04 9.794381185201928020e-05 1.356105227023363113e-02 5.285741062834858894e-04 2.144885183952283114e-05 1.792267867131158710e-04 1.178473030449822545e-04 6.617495819227769971e-05 3.399315057322382927e-03 6.741157994838431478e-05 1.074541869456879795e-04 5.335481182555668056e-05 5.535361196962185204e-05 2.271806988574098796e-05 6.035956903360784054e-04 1.397388707846403122e-02 4.069973248988389969e-03 1.839184435084462166e-03 1.476459903642535210e-03 3.802274586632847786e-04 8.481529355049133301e-02 1.724417088553309441e-03 3.101739333942532539e-03
8.000000000000000000e+03 9.088642150163650513e-02 1.319570001214742661e-02 3.992542251944541931e-02 4.891872522421181202e-04 1.681201138126198202e-05 2.289437543367967010e-04 1.746093184920027852e-04 8.963039144873619080e-03 6.988277193158864975e-03 1.738392747938632965e-04 5.550383939407765865e-04 6.043841131031513214e-05 8.078760583885014057e-05 3.316326183266937733e-05 8.442009985446929932e-02 1.479878276586532593e-02 5.013215914368629456e-02 7.103709504008293152e-03 1.916609704494476318e-02 5.898479837924242020e-03 1.105537056922912598e+00 2.274901047348976135e-02 4.362795129418373108e-02 9.120480716228485107e-02 1.329204719513654709e-02 4.081887379288673401e-02 5.547821638174355030e-04 1.504368538007838652e-05 2.022501575993373990e-04 1.277331029996275902e-04 8.797555230557918549e-03 6.568917073309421539e-03 8.654420525999739766e-05 5.299000767990946770e-04 5.978661283734254539e-05 5.637024878524243832e-05 2.270497680001426488e-05 8.491668850183486938e-02 1.511282380670309067e-02 5.013215914368629456e-02 7.103709504008293152e-03 1.916609704494476318e-02 5.898479837924242020e-03 1.105537056922912598e+00 2.274901047348976135e-02 4.362795129418373108e-02
9.000000000000000000e+03 1.469203416490927339e-04 6.081260653445497155e-05 1.962743699550628662e-04 4.867815878242254257e-04 2.338613376196008176e-05 1.376590371364727616e-04 1.458885963074862957e-04 1.609411847312003374e-04 9.399618284078314900e-05 6.758782546967267990e-05 8.029162927414290607e-06 5.364640310290269554e-05 6.773066706955432892e-05 2.847859104804228991e-05 1.106342169805429876e-04 1.362932007759809494e-02 2.830780809745192528e-03 1.139175146818161011e-03 9.323365520685911179e-04 1.798063458409160376e-04 4.987224936485290527e-02 9.635739261284470558e-04 1.686324714682996273e-03 1.219422920257784426e-04 2.161184420401696116e-05 2.020733518293127418e-04 5.430649616755545139e-04 2.235187821497675031e-05 1.176004661829210818e-04 1.041296272887848318e-04 1.316690322710201144e-04 9.208620758727192879e-05 5.770301868324168026e-06 3.998750798928085715e-06 5.155084727448411286e-05 5.770066127297468483e-05 2.354223579459358007e-05 1.061375733115710318e-04 1.391007658094167709e-02 2.830780809745192528e-03 1.139175146818161011e-03 9.323365520685911179e-04 1.798063458409160376e-04 4.987224936485290527e-02 9.635739261284470558e-04 1.686324714682996273e-03
